key,item,english,translation,notes
room_follow_moved_title,,You moved to %1$s,Je bent nu in %1$s,app fills in %1$s — keep them
room_follow_moved_message,,"Switch to that room, or stay where you are?","Naar die kamer wisselen, of blijven waar je bent?",
room_follow_moved_switch,,Switch,Wisselen,
room_follow_moved_stay,,Stay,Blijven,
room_follow_moved_silence,,Don't ask again until I restart the app,Niet meer vragen tot ik de app opnieuw start,
settings_extra_rename_dashboard,,Rename %1$s,%1$s hernoemen,app fills in %1$s — keep them
settings_extra_rename_instance,,Rename %1$s,%1$s hernoemen,app fills in %1$s — keep them
settings_extra_restart_home_assistant_failed,,Could not restart Home Assistant.,Home Assistant kon niet opnieuw worden gestart.,don't translate Home Assistant
settings_extra_restore_failed,,Restore failed: %1$s,Herstellen mislukt: %1$s,app fills in %1$s — keep them
settings_extra_selected_file_open_failed,,Could not open the selected file,Het geselecteerde bestand kon niet worden geopend,
settings_extra_set_dashboard_default,,Set %1$s as the default dashboard,%1$s instellen als standaarddashboard,app fills in %1$s — keep them
settings_extra_family_device_forget_failed,,Could not forget “%1$s.”,Kon “%1$s” niet vergeten.,app fills in %1$s — keep them
settings_extra_shared_dashboard_access_failed,,Could not change who can see “%1$s.”,Kan niet wijzigen wie ‘%1$s’ kan zien.,app fills in %1$s — keep them
settings_extra_shared_dashboard_access_updated,,Updated who can see “%1$s.”,Bijgewerkt wie “%1$s” kan zien.,app fills in %1$s — keep them
settings_extra_shared_dashboard_delete_failed,,Could not delete “%1$s.”,‘%1$s’ kon niet worden verwijderd.,app fills in %1$s — keep them
settings_extra_shared_dashboard_deleted,,“%1$s” was deleted from the cloud.,‘%1$s’ is uit de cloud verwijderd.,app fills in %1$s — keep them
settings_extra_shared_dashboard_import_failed,,Could not import “%1$s.”,‘%1$s’ kon niet worden geïmporteerd.,app fills in %1$s — keep them
settings_extra_shared_dashboard_imported,,“%1$s” was imported into your dashboards.,‘%1$s’ is aan je dashboards toegevoegd.,app fills in %1$s — keep them
settings_extra_shared_dashboard_now_using,,Now using “%1$s.”,Je gebruikt nu ‘%1$s’.,app fills in %1$s — keep them
settings_extra_shared_dashboard_use_failed,,Could not use “%1$s.”,‘%1$s’ kon niet worden gebruikt.,app fills in %1$s — keep them
settings_extra_shared_dashboards_up_to_date,,Shared dashboards are already up to date.,De gedeelde dashboards zijn al bijgewerkt.,
settings_extra_show_tab,,Show tab,Tabblad tonen,
settings_extra_tab_dashboards,,Dashboards,Dashboards,
settings_extra_tab_devices,,Devices,Apparaten,
settings_extra_tab_parental_controls,,Parental controls,Ouderlijk toezicht,
settings_extra_tab_permissions,,Permissions,Rechten,
settings_extra_technology_kotlin,,Kotlin,Kotlin,
settings_extra_technology_xml_kotlin_dsl,,XML and Kotlin DSL,XML en Kotlin DSL,
settings_extra_theme_amber,,Amber,Amber,
settings_extra_theme_auto,,Auto,Automatisch,
settings_extra_theme_blue,,Blue,Blauw,
settings_extra_theme_custom,,Custom,Aangepast,
settings_extra_theme_dark,,Dark,Donker,
settings_extra_theme_green,,Green,Groen,
settings_extra_theme_light,,Light,Licht,
settings_extra_theme_rose,,Rose,Roze,
settings_extra_theme_system,,System,Systeem,
settings_extra_unknown_error,,Unknown error,Onbekende fout,
settings_extra_unrestricted_recommended,,Unrestricted (recommended),Onbeperkt (aanbevolen),
settings_extra_view_battery,,Battery,Batterij,
settings_extra_view_climate,,Climate,Klimaat,
settings_extra_view_energy,,Energy,Energie,
settings_extra_view_rooms,,Rooms,Kamers,
settings_extra_view_security,,Security,Beveiliging,
settings_extra_minutes_ago,one,%1$d minute ago,%1$d minuut geleden,app fills in %1$d — keep them
settings_extra_minutes_ago,other,%1$d minutes ago,%1$d minuten geleden,app fills in %1$d — keep them
settings_extra_hours_ago,one,%1$d hour ago,%1$d uur geleden,app fills in %1$d — keep them
settings_extra_hours_ago,other,%1$d hours ago,%1$d uur geleden,app fills in %1$d — keep them
settings_extra_days_ago,one,%1$d day ago,%1$d dag geleden,app fills in %1$d — keep them
settings_extra_days_ago,other,%1$d days ago,%1$d dagen geleden,app fills in %1$d — keep them
settings_extra_shared_dashboards_pushed,one,Pushed changes to %1$d shared dashboard.,Wijzigingen zijn doorgestuurd naar %1$d gedeeld dashboard.,app fills in %1$d — keep them
settings_extra_shared_dashboards_pushed,other,Pushed changes to %1$d shared dashboards.,Wijzigingen zijn doorgestuurd naar %1$d gedeelde dashboards.,app fills in %1$d — keep them
family_permission_reimport,,Allow re-importing,Opnieuw importeren toestaan,
family_permission_reimport_subtitle,,"Let this person manually re-import or clear Rooms, Climate, Security, Energy, and Battery data","Laat deze persoon handmatig gegevens voor Kamers, Klimaat, Beveiliging, Energie en Batterij opnieuw importeren of wissen",
family_dashboard_create_disabled_reason,,Your family administrator has disabled dashboard creation. This account can only use family-shared dashboards.,Je gezinsbeheerder heeft het maken van dashboards uitgeschakeld. Dit account kan alleen gedeelde gezinsdashboards gebruiken.,
family_dashboard_restore_disabled_reason,,"Your family administrator has disabled dashboard switching. Restoring a backup could replace the family dashboard, so this account can only select a shared dashboard.","Je gezinsbeheerder heeft het wisselen van dashboard uitgeschakeld. Een back-up kan het gezinsdashboard vervangen, daarom kan dit account alleen een gedeeld dashboard kiezen.",
family_settings_admin_only,,Locked — only a Home Assistant administrator can manage family sharing,Vergrendeld — alleen een Home Assistant-beheerder kan gezinsdeling beheren,don't translate Home Assistant
family_aesthetics_only_explanation,,"Aesthetics-only access allows local names, icons, colors, backgrounds, card styles, shapes, sizes, and layout. Entities, actions, visibility rules, content, controls, and other behavior remain managed by the dashboard owner.","Alleen esthetische toegang staat lokale namen, pictogrammen, kleuren, achtergronden, kaartstijlen, vormen, formaten en indeling toe. Entiteiten, acties, zichtbaarheidsregels, inhoud, bediening en ander gedrag blijven beheerd door de dashboardeigenaar.",
parental_search_access_title,,Entity search access,Toegang tot zoeken naar entiteiten,
parental_search_access_hint,,Choose which Home Assistant domains or individual entities this person can find in global search. Invisible selections always take precedence.,Kies welke Home Assistant-domeinen of afzonderlijke entiteiten deze persoon via de algemene zoekfunctie kan vinden. Onzichtbare selecties hebben altijd voorrang.,don't translate Home Assistant
parental_search_visible_title,,Visible,Zichtbaar,
parental_search_invisible_title,,Invisible,Onzichtbaar,
parental_search_visible_empty,,All entities are visible unless they appear in the Invisible list.,"Alle entiteiten zijn zichtbaar, behalve als ze in de lijst Onzichtbaar staan.",
parental_search_invisible_empty,,No entities are explicitly hidden.,Er zijn geen entiteiten expliciet verborgen.,
parental_search_picker_subtitle,,Select entire domains or individual entities,Selecteer volledige domeinen of afzonderlijke entiteiten,
parental_search_domains,,Domains,Domeinen,
parental_search_entire_domain,,Entire domain,Volledig domein,
parental_search_domain_chip,,Domain: %1$s,Domein: %1$s,app fills in %1$s — keep them
ha_page_category,,Home Assistant,Thuisassistent,don't translate Home Assistant
ha_page_category_subtitle,,Open your server's own pages without leaving HKI 7,Open de eigen pagina's van uw server zonder HKI 7 te verlaten,don't translate HKI 7
ha_page_settings,,Home Assistant settings,Home Assistant instellingen,don't translate Home Assistant
ha_page_settings_subtitle,,"Integrations, devices, areas and automations","Integraties, apparaten, gebieden en automatiseringen",
ha_page_dev_tools,,Developer tools,Ontwikkelaarstools,
ha_page_dev_tools_subtitle,,"States, services, templates and events","Staten, diensten, sjablonen en evenementen",
ha_page_hacs,,HACS,HACS,
ha_page_hacs_subtitle,,Community integrations and frontend add-ons,Community-integraties en frontend-add-ons,
ha_page_no_server,,Connect to a Home Assistant server first.,Maak eerst verbinding met een Home Assistant-server.,don't translate Home Assistant
ha_page_reload,,Reload,Herladen,
ha_page_open_browser,,Open in browser,Openen in browser,
ha_page_session_failed,,Could not start the embedded Home Assistant session. Reload the page or open it in your browser.,Kan de ingebedde Home Assistant sessie niet starten. Laad de pagina opnieuw of open deze in uw browser.,don't translate Home Assistant
update_channel_name,,App updates,App-updates,
update_channel_description,,Tells you when a newer version of HKI 7 has been released,Laat u weten wanneer er een nieuwere versie van HKI 7 is uitgebracht,don't translate HKI 7
update_available_title,,HKI 7 %1$s is available,HKI 7 %1$s is beschikbaar,app fills in %1$s — keep them; don't translate HKI 7
update_available_body,,Tap to see what changed and update,Tik om te zien wat er is gewijzigd en update,
update_title,,App updates,App-updates,
update_subtitle_checking,,Checking for a newer version…,Controleren op een nieuwere versie...,
update_subtitle_current,,You are on the latest version,U gebruikt de nieuwste versie,
update_subtitle_available,,Version %1$s is available,Versie %1$s is beschikbaar,app fills in %1$s — keep them
update_check_now,,Check for updates,Controleer op updates,
update_now,,Update now,Nu bijwerken,
update_see_changes,,See what changed,Kijk wat er is veranderd,
update_watch_releases,,Tell me about new releases,Vertel me over nieuwe releases,
update_watch_releases_subtitle,,Checks GitHub once a day and notifies you when a newer version is published,Controleert GitHub één keer per dag en waarschuwt u wanneer er een nieuwere versie wordt gepubliceerd,
uif_a_state,,a state,een status,
uif_a_time,,a time,een tijdstip,
uif_actions,,Actions,Acties,
uif_active,,Active,Actief,
uif_adaptive,,Adaptive,Adaptief,
uif_advanced,,Advanced,Geavanceerd,
uif_air_quality,,Air quality,Luchtkwaliteit,
uif_alarm,,Alarm,Alarm,
uif_alarms,,Alarms,Alarmen,
uif_allow,,Allow,Toestaan,
uif_allow_all_the_time,,Allow all the time,Altijd toestaan,
uif_and_separator,,\u0020and\u0020,\u0020en\u0020,
uif_appearance,,Appearance,Weergave,
uif_aqi,,AQI,LKI,
uif_auto,,Auto,Automatisch,
uif_back,,Back,Terug,
uif_beep,,Beep,Pieptoon,
uif_brightness,,Brightness,Helderheid,
uif_bucket,,Bucket,Opvangbak,
uif_choose_action,,Choose action,Kies een actie,
uif_choose_entity,,Choose entity,Kies een entiteit,
uif_choose_target,,Choose target,Kies een doel,
uif_circle,,Circle,Cirkel,
uif_color,,Color,Kleur,
uif_date,,Date,Datum,
uif_date_and_time,,Date and time,Datum en tijd,
uif_defrost,,Defrost,Ontdooien,
uif_devices_on,,Devices on,Apparaten aan,
uif_direction_east_short,,E,O,
uif_direction_north_short,,N,N,
uif_direction_northeast_short,,NE,NO,
uif_direction_northwest_short,,NW,NW,
uif_direction_south_short,,S,Z,
uif_direction_southeast_short,,SE,ZO,
uif_direction_southwest_short,,SW,ZW,
uif_direction_west_short,,W,W,
uif_display,,Display,Weergave,
uif_edit,,Edit,Bewerken,
uif_enable,,Enable,Inschakelen,
uif_enable_location,,Enable location,Locatie inschakelen,
uif_enabled,,Enabled,Ingeschakeld,
uif_entities,,Entities,Entiteiten,
uif_error,,Error,Fout,
uif_fan_speed,,Fan speed,Ventilatorsnelheid,
uif_feels_like_temperature,,Feels like %1$d°,Voelt als %1$d°,app fills in %1$d — keep them
uif_filter,,Filter,Filter,
uif_fire,,Fire,Brand,
uif_flow_actions_available,,Actions available in Home Assistant,Beschikbare acties in Home Assistant,don't translate Home Assistant
uif_flow_actions_load_failed,,Could not load Home Assistant actions,Kon de Home Assistant-acties niet laden,don't translate Home Assistant
uif_flow_advanced_block_unchanged,,Advanced block (kept unchanged),Geavanceerd blok (ongewijzigd behouden),
uif_flow_after_format,,After (HH:MM:SS),Na (UU:MM:SS),
uif_flow_after_time,,after %1$s,na %1$s,app fills in %1$s — keep them
uif_flow_at_time,,At %1$s,Om %1$s,app fills in %1$s — keep them
uif_flow_automation_delete_failed,,Could not delete this automation,Kon deze automatisering niet verwijderen,
uif_flow_automation_deleted,,Deleted from Home Assistant,Verwijderd uit Home Assistant,don't translate Home Assistant
