key,item,english,translation,notes
ui_focused_groups_keep_advanced_options_easy_to_find_44ac86e,,Focused groups keep advanced options easy to find,"Fokussierte Gruppen sorgen dafür, dass erweiterte Optionen leicht zu finden sind",
ui_font_family_54a1848,,Font family,Schriftfamilie,
ui_font_size_ef89fc7,,Font size · %1$s%%,Schriftgröße · %1$s%%,app fills in %1$s — keep them
ui_fonts_ffe688a,,Fonts,Schriftarten,
ui_force_high_refresh_rate_214de79,,Force high refresh rate,Erzwingen Sie eine hohe Bildwiederholfrequenz,
ui_forecast_528bc4b,,Forecast,Vorhersage,
ui_forecast_entities_c950412,,Forecast entities,Prognoseentitäten,
ui_forget_selection_7864f34,,Forget selection,Vergessen Sie die Auswahl,
ui_forward_ba4e722,,Forward,Nach vorne,
ui_from_ad3b521,,From %1$s,Von %1$s,app fills in %1$s — keep them
ui_from_state_6c7eaef,,From state,Vom Staat,
ui_full_changelog_ae838e7,,Full changelog,Vollständiges Änderungsprotokoll,
ui_full_controls_68749a5,,Full controls,Volle Kontrolle,
ui_full_day_name_25ab7ee,,Full Day Name,Vollständiger Name,
ui_full_url_or_a_path_on_your_home_assistant_66f9c59,,Full URL or a path on your Home Assistant server (e.g. /local/vacuum.png),Vollständige URL oder ein Pfad auf Ihrem Home Assistant-Server (z. B. /local/vacuum.png),don't translate Home Assistant
ui_gas_ead9650,,Gas,Gas,
ui_generating_your_rooms_01654a1,,Generating your rooms,Generierung Ihrer Räume,
ui_get_started_bd2cb05,,Get Started,Legen Sie los,
ui_give_a_humidifier_a_fan_select_input_select_to_860be4d,,"Give a humidifier a fan / select / input_select to control its speed; its options replace the humidifier's mode chips, and modes move to the dialog's nav bar.","Geben Sie einem Luftbefeuchter einen Ventilator / select / input_select, um seine Geschwindigkeit zu steuern; Seine Optionen ersetzen die Moduschips des Luftbefeuchters und die Modi werden in die Navigationsleiste des Dialogs verschoben.",
ui_glow_6ae5a62,,glow,glühen,
ui_glowphase_748e6d6,,glowPhase,GlowPhase,
ui_glowpulse_9269294,,glowPulse,GlowPulse,
ui_good_61dedcf,,Good,Gut,
ui_google_drive_07c2964,,Google Drive,Google Drive,don't translate Google Drive
ui_got_it_5b8027f,,Got it,Habe es,
ui_got_it_let_s_explore_107038f,,Got it — let's explore,Verstanden – erkunden wir es,
ui_graph_sensor_c63cbb6,,Graph %1$s · %2$s sensor%3$s,Diagramm %1$s · %2$s sensor%3$s,app fills in %1$s %2$s %3$s — keep them
ui_graph_style_6acd980,,Graph Style,Diagrammstil,
ui_graphs_7839947,,Graphs,Grafiken,
ui_grid_density_and_button_presentation_b7907e5,,Grid density and button presentation,Rasterdichte und Schaltflächendarstellung,
ui_grid_density_width_and_tile_shape_267ad9a,,"Grid density, width, and tile shape","Rasterdichte, Breite und Kachelform",
ui_grid_phases_0a5eae5,,Grid & phases,Gitter und Phasen,
ui_group_light_paused_for_manual_control_78d6b74,,%1$s group light%2$s paused for manual control.,%1$s Gruppenlicht%2$s zur manuellen Steuerung angehalten.,app fills in %1$s %2$s — keep them
ui_group_related_cards_in_one_section_f978d2b,,Group related cards in one section,Gruppieren Sie verwandte Karten in einem Abschnitt,
ui_guide_motion_579dcaf,,guide_motion,guide_motion,
ui_guide_progress_6138614,,guide_progress,guide_progress,
ui_gust_53f5da4,, (gust %1$s),(Böe %1$s),app fills in %1$s — keep them; keep the space at the start/end
ui_h_0be1674,,%1$sh,%1$sh,app fills in %1$s — keep them
ui_header_31341c6,,Header,Kopfzeile,
ui_header_appearance_40327c9,,Header appearance,Erscheinungsbild der Kopfzeile,
ui_header_custom_color_rrggbb_1887d0a,,Header custom color (#RRGGBB),Benutzerdefinierte Kopfzeilenfarbe (#RRGGBB),
ui_header_pill_d7520cf,,Header pill,Kopfpille,
ui_header_text_7f71314,,Header text,Überschrift,
ui_header_text_f7593e7,,Header Text,Kopfzeilentext,
ui_header_wallpaper_url_or_path_25cf2b6,,Header wallpaper URL or path,URL oder Pfad des Header-Hintergrundbilds,
ui_heading_some_bold_text_a_list_item_one_item_b7f049b,,"# Heading\nSome **bold** text, a list:\n- item one\n- item two","# Überschrift\nEtwas **fetter** Text, eine Liste:\n- Punkt eins\n- Punkt zwei",\n = line break
ui_healthy_80ea156,,Healthy,Gesund,
ui_heating_f2a3e6e,,Heating,Heizung,
ui_height_3f608b4,,Height,Höhe,
ui_help_the_project_without_buying_premium_e960d10,,Help the project without buying Premium,"Helfen Sie dem Projekt, ohne Premium zu kaufen",
ui_hidden_1364716,,%1$s hidden,%1$s ausgeblendet,app fills in %1$s — keep them
ui_hidden_d4c2792,,Hidden,Versteckt,
ui_hidden_during_c0afbbc,,Hidden during,Versteckt während,
ui_hidden_rooms_f621ba4,,Hidden rooms,Versteckte Räume,
ui_hidden_items_advanced_title,,Hidden items (advanced),Versteckte Gegenstände (erweitert),
ui_hidden_items_advanced_hint,,Comma-separated list of button entity ids or badge/widget ids to hide from this person specifically. A button's id is its entity id; a badge or widget's id is shown in its own Appearance settings.,"Durch Kommas getrennte Liste von Schaltflächen-Entitäts-IDs oder Abzeichen-/Widget-IDs, die speziell vor dieser Person verborgen werden sollen. Die ID einer Schaltfläche ist ihre Entitäts-ID. Die ID eines Abzeichens oder Widgets wird in den eigenen Darstellungseinstellungen angezeigt.",
ui_hidden_views_3e16d85,,Hidden views,Versteckte Ansichten,
ui_hide_certain_views_or_rooms_from_specific_people_to_f10458c,,Hide certain views or rooms from specific people to keep their dashboard simple. This is UX-level hiding — it does not restrict what they can do in Home Assistant itself.,"Verstecken Sie bestimmte Ansichten oder Räume vor bestimmten Personen, um deren Dashboard übersichtlich zu halten. Dies ist ein Verstecken auf UX-Ebene – es schränkt nicht ein, was sie im Home Assistant selbst tun können.",don't translate Home Assistant
ui_hide_connection_notification_dcee06a,,Hide Connection Notification,Verbindungsbenachrichtigung ausblenden,
ui_hide_this_badge_or_schedule_when_it_appears_e149fbf,,"Hide this badge, or schedule when it appears","Blenden Sie dieses Abzeichen aus oder planen Sie, wann es angezeigt wird",
ui_hide_this_button_or_schedule_when_it_appears_a28bf66,,"Hide this button, or schedule when it appears","Blenden Sie diese Schaltfläche aus oder planen Sie, wann sie angezeigt wird",
ui_high_accuracy_mode_954d2c5,,High accuracy mode,Hochpräzisionsmodus,
ui_history_90ccd64,,History,Verlauf,
ui_hki_7_68a9e17,,HKI 7,HKI 7,don't translate HKI 7
ui_hki_7_collects_location_data_to_enable_presence_detection_2dda033,,HKI 7 collects location data to enable presence detection and zone-based ,"HKI 7 sammelt Standortdaten, um eine Anwesenheitserkennung und zonenbasierte Erkennung zu ermöglichen",don't translate HKI 7; keep the space at the start/end
ui_hki_7_logo_a445c44,,HKI 7 logo,HKI 7-Logo,don't translate HKI 7
ui_hki_7_turns_your_native_home_assistant_entities_rooms_c95b345,,"HKI 7 turns your native Home Assistant entities, rooms, automations, media, energy data, and services into a configurable mobile dashboard. It is designed to stay connected to Home Assistant as the source of truth while offering a distinct HKI interface.","HKI 7 verwandelt Ihre nativen Home Assistant-Einheiten, Räume, Automatisierungen, Medien, Energiedaten und Dienste in ein konfigurierbares mobiles Dashboard. Es ist so konzipiert, dass es mit Home Assistant als Quelle der Wahrheit in Verbindung bleibt und gleichzeitig eine eindeutige HKI-Schnittstelle bietet.","don't translate Home Assistant, HKI 7"
ui_hki_7_v_d5594a7,,HKI 7 v%1$s,HKI 7 v%1$s,app fills in %1$s — keep them; don't translate HKI 7
ui_home_and_rooms_are_always_shown_reorder_the_other_bea984a,,Home and Rooms are always shown. Reorder the other tabs with the arrows and toggle each on or off.,Zuhause und Räume werden immer angezeigt. Ordnen Sie die anderen Registerkarten mit den Pfeilen neu an und schalten Sie sie jeweils ein oder aus.,
ui_home_assistant_backup_is_off_4524f2e,,Home Assistant backup is off,Die Sicherung von Home Assistant ist deaktiviert,don't translate Home Assistant
ui_home_assistant_c8fd3bb,,Home Assistant,Heimassistent,don't translate Home Assistant
ui_home_assistant_instances_b0de2f3,,Home Assistant instances,Home Assistant-Instanzen,don't translate Home Assistant
ui_home_assistant_will_be_unavailable_briefly_while_it_restar_df30b45,,Home Assistant will be unavailable briefly while it restarts. Administrator access is required.,Während des Neustarts ist Home Assistant kurzzeitig nicht verfügbar. Administratorzugriff ist erforderlich.,don't translate Home Assistant
ui_home_security_aa534f2,,HOME SECURITY,SICHERHEIT ZU HAUSE,
ui_home_wi_fi_names_comma_separated_b71c6ab,,Home Wi-Fi names (comma separated),Heim-WLAN-Namen (durch Kommas getrennt),
ui_hourly_forecast_50f6c9c,,Hourly forecast,Stündliche Vorhersage,
ui_how_this_control_communicates_state_ad17a3d,,How this control communicates state,Wie dieses Steuerelement den Status kommuniziert,
ui_how_this_icon_animates_while_the_device_is_active_dffdaf5,,"How this icon animates while the device is active. ""Auto"" follows the global setting; the rest override it for this icon.","Wie dieses Symbol animiert wird, während das Gerät aktiv ist. „Auto“ folgt der globalen Einstellung; Der Rest überschreibt es für dieses Symbol.",
ui_http_homeassistant_local_8123_67b2235,,http://homeassistant.local:8123,http://homeassistant.local:8123,
ui_http_url_relative_path_or_webrtc_name_e_g_dfc56c4,,"HTTP URL, relative path, or WebRTC name (e.g., url: poort_hd)","HTTP-URL, relativer Pfad oder WebRTC-Name (z. B. URL:poort_hd)",
ui_https_1a66279,,https://…,https://…,
ui_https_example_ui_nabu_casa_4d97501,,https://example.ui.nabu.casa,https://example.ui.nabu.casa,
ui_humidifiers_aa38e2a,,Humidifiers,Luftbefeuchter,
ui_humidifiers_are_found_automatically_from_the_humidifier_do_0717429,,Humidifiers are found automatically from the humidifier domain; add extra entities here if any are missing.,"Luftbefeuchter werden automatisch aus der Luftbefeuchterdomäne gefunden; Fügen Sie hier zusätzliche Entitäten hinzu, falls welche fehlen.",
ui_humidifying_5d5f6c5,,Humidifying,Befeuchtet,
ui_humidity_65adb9c,,Humidity,Luftfeuchtigkeit,
ui_humidity_control_devices_c7e4846,,Humidity control devices,Geräte zur Feuchtigkeitskontrolle,
ui_humidity_sensor_graphed_in_activity_5b792e1,,Humidity sensor (graphed in Activity),Feuchtigkeitssensor (grafisch dargestellt in Aktivität),
ui_icon_716f63b,,Icon,Symbol,
ui_icon_animation_5b1faae,,Icon animation,Symbolanimation,
ui_icon_animations_and_effects_db0dea4,,Icon animations and effects,Symbolanimationen und -effekte,
ui_icon_eeaa97d,,Icon: %1$s,Symbol: %1$s,app fills in %1$s — keep them
ui_icon_feedback_180b871,,Icon & feedback,Symbol und Feedback,
ui_icons_edb8f6c,,Icons,Symbole,
ui_identity_7e5a975,,Identity,Identität,
ui_identity_and_connection_bee53f8,,Identity and connection,Identität und Verbindung,
ui_identity_presentation_indicators_and_maintenance_d46fbf4,,"Identity, presentation, indicators, and maintenance","Identität, Präsentation, Indikatoren und Wartung",
ui_idle_cc1ebdd,,Idle,Inaktiv,
ui_image_50e19fd,,Image,Bild,
ui_image_style_size_shape_and_background_40c17b6,,"Image style, size, shape, and background","Bildstil, Größe, Form und Hintergrund",
ui_image_url_or_path_ddd8d74,,Image URL or path,Bild-URL oder Pfad,
ui_import_d6fbc9d,,Import,Import,
ui_import_entities_that_have_not_been_edited_or_remove_6edde59,,"Import entities that have not been edited, or remove all climate edits and import from scratch.","Importieren Sie Elemente, die nicht bearbeitet wurden, oder entfernen Sie alle Klimaänderungen und importieren Sie sie von Grund auf.",
ui_import_entities_that_have_not_been_edited_or_remove_9851b28,,"Import entities that have not been edited, or remove all security edits and import from scratch.","Importieren Sie Entitäten, die nicht bearbeitet wurden, oder entfernen Sie alle Sicherheitsänderungen und importieren Sie sie von Grund auf.",
ui_import_from_family_f9eb88d,,Import from family,Aus Familie importieren,
ui_import_only_rooms_and_entities_that_have_not_been_478d449,,"Import only rooms and entities that have not been edited, or remove all edited rooms and floors and import everything from scratch.","Importieren Sie nur Räume und Objekte, die nicht bearbeitet wurden, oder entfernen Sie alle bearbeiteten Räume und Etagen und importieren Sie alles von Grund auf.",
ui_import_only_rooms_that_have_not_been_edited_or_d59bee5,,"Import only rooms that have not been edited, or rebuild everything. Rebuilding removes all edited rooms and floors before importing them from scratch.","Importieren Sie nur Räume, die nicht bearbeitet wurden, oder erstellen Sie alles neu. Beim Neuaufbau werden alle bearbeiteten Räume und Etagen entfernt, bevor sie von Grund auf importiert werden.",
ui_import_sensors_with_device_class_battery_and_unit_of_dfaced9,,Import sensors with device_class battery and unit_of_measurement %.,Importieren Sie Sensoren mit Geräteklasse-Batterie und Maßeinheit %.,
ui_import_settings_that_have_not_been_edited_or_remove_2fc3850,,"Import settings that have not been edited, or remove all energy edits and import from scratch.","Importieren Sie Einstellungen, die nicht bearbeitet wurden, oder entfernen Sie alle Energieänderungen und importieren Sie sie von Grund auf.",
ui_import_unedited_4a58143,,Import unedited,Unbearbeitet importieren,
ui_imported_stacks_cannot_be_removed_in_auto_mode_hide_608f9ed,,"Imported stacks cannot be removed in auto mode. Hide the stack instead, or take over / switch to manual mode to delete it permanently.","Importierte Stapel können im automatischen Modus nicht entfernt werden. Blenden Sie stattdessen den Stapel aus oder übernehmen Sie den manuellen Modus bzw. wechseln Sie in den manuellen Modus, um ihn dauerhaft zu löschen.",
ui_importing_820599d,,Importing…,Importieren…,
ui_importing_areas_and_entities_from_home_assistant_0e50b82,,Importing areas and entities from Home Assistant…,Importieren von Bereichen und Objekten aus Home Assistant…,don't translate Home Assistant
ui_incoming_outgoing_1815915,,%1$s incoming · %2$s outgoing%3$s,%1$s eingehend · %2$s ausgehend%3$s,app fills in %1$s %2$s %3$s — keep them
ui_incoming_outgoing_49b9c0b,,%1$s incoming · %2$s outgoing,%1$s eingehend · %2$s ausgehend,app fills in %1$s %2$s — keep them
ui_incorrect_pin_2de1d18,,Incorrect PIN,Falsche PIN,
ui_increase_5a7fecf,,Increase,Zunahme,
ui_individual_water_usage_21dd78c,,Individual water usage,Wasserverbrauch je Gerät,
ui_individual_widgets_ff1526f,,Individual widgets,Individuelle Widgets,
ui_indoor_average_53abf03,,INDOOR AVERAGE,INNENDURCHSCHNITT,
ui_indoor_comfort_7060319,,Indoor comfort,Komfort im Innenbereich,
ui_instance_name_e98a2eb,,Instance name,Instanzname,
ui_interactions_0b3583e,,Interactions,Interaktionen,
ui_internal_url_acab9b2,,Internal URL,Interne URL,
ui_interval_seconds_eaeeb46,,Interval seconds,Intervallsekunden,
ui_is_c24d775,, is,Ist,keep the space at the start/end
ui_item_corner_roundness_5032003,,Item corner roundness,Rundung der Artikelecken,
ui_items_cabff0b,,%1$s items,%1$s Artikel,app fills in %1$s — keep them
ui_k_df46805,,%1$sK,%1$sK,app fills in %1$s — keep them
ui_keep_existing_edits_or_remove_all_battery_edits_and_acc0236,,"Keep existing edits, or remove all battery edits and import from scratch.",Behalten Sie vorhandene Änderungen bei oder entfernen Sie alle Batterieänderungen und importieren Sie sie von Grund auf.,
ui_keep_only_the_title_right_header_pill_and_back_7777651,,"Keep only the title, right header pill, and back button when a page has one.","Behalten Sie nur den Titel, das rechte Kopfzeilenfeld und die Zurück-Schaltfläche bei, wenn eine Seite über eine verfügt.",
ui_keeps_a_connection_to_home_assistant_for_instant_notificat_ecaee7d,,Keeps a connection to Home Assistant for instant notifications,Hält eine Verbindung zum Home Assistant für sofortige Benachrichtigungen aufrecht,don't translate Home Assistant
ui_keeps_presence_detection_and_zone_automations_working_andr_c48598a,,Keeps presence detection and zone automations working. Android should show ‘Allow all the time’.,Hält die Anwesenheitserkennung und Zonenautomatisierung am Laufen. Android sollte „Immer zulassen“ anzeigen.,
ui_keeps_your_device_location_updated_in_home_assistant_e295875,,Keeps your device location updated in Home Assistant,Hält den Standort Ihres Geräts in Home Assistant auf dem neuesten Stand,don't translate Home Assistant
ui_km_h_ede7178,,%1$s km/h,%1$s km/h,app fills in %1$s — keep them
ui_languages_and_frameworks_used_by_the_android_app_fb4ac97,,Languages and frameworks used by the Android app,Von der Android-App verwendete Sprachen und Frameworks,
