key,item,english,translation,notes
settings_extra_new_dashboard_confirm_body,,This adds a dashboard alongside the one you are using. Your current dashboard is kept exactly as it is and is never overwritten — you can switch between them at any time.,"Tämä lisää hallintapaneelin käyttämäsi paneelin viereen. Nykyinen kojelautasi säilytetään täsmälleen sellaisena kuin se on, eikä sitä koskaan kirjoiteta päälle – voit vaihtaa niiden välillä milloin tahansa.",
settings_extra_new_dashboard_confirm_action,,Continue,Jatkaa,
settings_extra_new_dashboard_created,,Created “%1$s”,"Luotu ""%1$s""",app fills in %1$s — keep them
uif_onboarding_shared_already_added,,Already added,Jo lisätty,
settings_extra_dashboard_shared_badge,,Shared,Jaettu,
settings_extra_dashboard_shared_subtitle,,Shared with you by your family. Tap to load,Perheesi jakaa kanssasi. Napauta ladataksesi,
settings_extra_dashboard_shared_loaded,,Shared with you by your family. Currently loaded,Perheesi jakaa kanssasi. Tällä hetkellä ladattu,
settings_extra_dashboard_generating,,Your new dashboard is being generated automatically.,Uusi kojelautasi luodaan automaattisesti.,
settings_extra_dashboard_mode_auto,,Automatic,Automaattinen,
settings_extra_dashboard_mode_manual,,Manual,Manuaalinen,
settings_extra_dashboard_restored,,Dashboard configuration restored.,Kojelaudan asetukset palautettu.,
settings_extra_dashboard_shared,,“%1$s” shared.,"""%1$s"" jaettu.",app fills in %1$s — keep them
settings_extra_dashboard_sharing_failed,,Could not share the dashboard.,Hallintapaneelia ei voitu jakaa.,
settings_extra_default_user_name,,User,Käyttäjä,
settings_extra_delete_dashboard,,Delete %1$s,Poista %1$s,app fills in %1$s — keep them
settings_extra_device_tracker,,Device tracker,Laitteen seuranta,
settings_extra_device_tracker_subtitle,,"Name used for location, geocoded location, battery, and charging entities","Sijainnin, geokoodatun sijainnin, akun ja latausyksiköiden nimi",
settings_extra_drive_access_token_missing,,Google Drive authorization did not return an access token.,Google Driven valtuutus ei palauttanut käyttöoikeustunnusta.,don't translate Google Drive
settings_extra_drive_authorization_cancelled,,Google Drive authorization was cancelled.,Google Driven valtuutus peruutettiin.,don't translate Google Drive
settings_extra_drive_authorization_failed,,Google Drive authorization failed: %1$s,Google Driven valtuutus epäonnistui: %1$s,app fills in %1$s — keep them; don't translate Google Drive
settings_extra_drive_authorization_open_failed,,Google Drive authorization could not be opened.,Google Driven valtuutusta ei voitu avata.,don't translate Google Drive
settings_extra_drive_backups_load_failed,,Could not load Google Drive backups: %1$s,Google Driven varmuuskopioita ei voitu ladata: %1$s,app fills in %1$s — keep them; don't translate Google Drive
settings_extra_edit_custom_page,,Edit custom page,Muokkaa mukautettua sivua,
settings_extra_effect_glow,,Glow,Hehku,
settings_extra_effect_group_alerts,,Sensors and alarms,Anturit ja hälyttimet,
settings_extra_effect_group_climate,,Climate and humidity,Ilmasto ja kosteus,
settings_extra_effect_group_fans,,Fans and vacuums,Tuulettimet ja imurit,
settings_extra_effect_group_lights,,Lights and switches,Valot ja kytkimet,
settings_extra_effect_group_media,,Media players,Mediasoittimet,
settings_extra_effect_group_other,,Everything else,Kaikki muu,
settings_extra_effect_none,,None,Ei mitään,
settings_extra_effect_pulse,,Pulse,Pulssi,
settings_extra_effect_spin,,Spin,Pyöritä,
settings_extra_empty_dashboard_created,,An empty dashboard was created.,Tyhjä kojelauta luotiin.,
settings_extra_font_atkinson,,Atkinson Hyperlegible,Atkinson Hyperlukuinen,
settings_extra_font_bree_serif,,Bree Serif,Bree Serif,
settings_extra_font_comfortaa,,Comfortaa,Comfortaa,
settings_extra_font_cursive,,Cursive,Kursiivinen,
settings_extra_font_default,,Default,Oletus,
settings_extra_font_monospace,,Monospace,Monospace,
settings_extra_font_nunito,,Nunito,Nunito,
settings_extra_font_patrick_hand,,Patrick Hand,Patrick käsi,
settings_extra_font_sans_serif,,Sans serif,Sans serif,
settings_extra_font_serif,,Serif,Serif,
settings_extra_font_space_grotesk,,Space Grotesk,Avaruus Grotesk,
settings_extra_ha_backup_created,,Home Assistant backup created.,Home Assistantin varmuuskopio luotu.,don't translate Home Assistant
settings_extra_ha_backup_enabled,,Home Assistant backup enabled.,Home Assistantin varmuuskopiointi käytössä.,don't translate Home Assistant
settings_extra_ha_backup_failed,,Home Assistant backup failed. Is the HKI 7 Cloud component reachable?,Home Assistantin varmuuskopiointi epäonnistui. Onko HKI 7 Cloud -komponentti tavoitettavissa?,"don't translate HKI 7 Cloud, Home Assistant"
settings_extra_ha_backups_load_failed,,Could not load Home Assistant backups: %1$s,Home Assistantin varmuuskopioita ei voitu ladata: %1$s,app fills in %1$s — keep them; don't translate Home Assistant
settings_extra_hide_tab,,Hide tab,Piilota välilehti,
settings_extra_hki_cloud_step_add_integration,,"Go to Settings → Devices & Services → Add Integration, choose “HKI 7 Cloud,” and confirm.","Siirry kohtaan Asetukset → Laitteet ja palvelut → Lisää integrointi, valitse ""HKI 7 Cloud"" ja vahvista.",don't translate HKI 7 Cloud
settings_extra_hki_cloud_step_add_repository,,"Paste %1$s, choose the “Integration” category, and add it.","Liitä %1$s, valitse ""Integraatio""-luokka ja lisää se.",app fills in %1$s — keep them
settings_extra_hki_cloud_step_install,,"Open the new “HKI 7 Cloud” entry, install it, and restart Home Assistant.","Avaa uusi ""HKI 7 Cloud"" -merkintä, asenna se ja käynnistä Home Assistant uudelleen.","don't translate HKI 7 Cloud, Home Assistant"
settings_extra_hki_cloud_step_open_custom_repositories,,"In Home Assistant, open HACS → the ⋮ menu in the top-right → Custom repositories.",Avaa Home Assistantissa HACS → oikeassa yläkulmassa oleva ⋮-valikko → Mukautetut arkistot.,don't translate Home Assistant
settings_extra_hki_cloud_step_reopen,,Reopen this screen. The features will appear automatically.,Avaa tämä näyttö uudelleen. Ominaisuudet tulevat näkyviin automaattisesti.,
settings_extra_hki_cloud_version,,HKI 7 Cloud v%1$s installed,HKI 7 Cloud v%1$s asennettu,app fills in %1$s — keep them; don't translate HKI 7 Cloud
settings_extra_hki_cloud_version_unknown,,HKI 7 Cloud installed (update to see its version),HKI 7 Cloud asennettu (päivitä nähdäksesi sen version),don't translate HKI 7 Cloud
settings_extra_hki_cloud_update_to_unlock,,Update to unlock:,Päivitä lukituksen avaamiseksi:,
settings_extra_hki_cloud_feature_requires,,%1$s (needs v%2$s+),%1$s (vaatii v%2$s+),app fills in %1$s %2$s — keep them
settings_extra_hki_cloud_feature_reimport,,Manually re-importing or clearing dashboard view data,Kojelaudan näkymän tietojen manuaalinen tuonti uudelleen tai tyhjentäminen,
settings_extra_hki_cloud_feature_search_lists,,Per-person Visible/Invisible global search lists,Henkilökohtaiset näkyvät/näkymättömät maailmanlaajuiset hakuluettelot,
settings_extra_hki_cloud_feature_room_follow,,Room following,Huone perässä,
settings_extra_hki_cloud_feature_room_follow_launch_only,,"Room following: only place someone on launch, without tracking further moves","Seuraava huone: aseta joku vain laukaisuun ilman, että seuraa liikkeitä",
settings_extra_hki_cloud_feature_devices,,Seeing which HKI version each family device runs,"Nähdään, mikä HKI-versio kussakin perheen laitteessa on käytössä",
settings_extra_hki_cloud_feature_required_version,,Requiring the family to update to a given HKI version,Vaatii perheen päivittämään tiettyyn HKI-versioon,
settings_extra_hki_cloud_feature_events,,"The event timeline, and hiding parts of it from individual people",Tapahtuman aikajana ja sen osien piilottaminen yksittäisiltä ihmisiltä,
settings_extra_hki_cloud_tab_requires,,"Needs HKI 7 Cloud v%1$s or newer. Update the component in HACS — until then, what you set here won't take effect.",Tarvitsee HKI 7 Cloudin v%1$s tai uudemman. Päivitä komponentti HACSissa – siihen asti asettamasi asetukset eivät tule voimaan.,app fills in %1$s — keep them; don't translate HKI 7 Cloud
settings_extra_location_allowed_always,,Allowed all the time,Sallittu koko ajan,
settings_extra_location_allowed_foreground,,Allowed only while using the app,Sallittu vain sovellusta käytettäessä,
settings_extra_location_not_allowed,,Not allowed,Ei sallittu,
language_search_placeholder,,Search languages,Hae kieliä,
language_search_no_matches,,No language matches “%1$s”,"Mikään kieli ei vastaa ""%1$s""",app fills in %1$s — keep them
settings_extra_language_dutch,,Nederlands,Nederlands,
settings_extra_language_english,,English,englanti,
settings_extra_language_french,,Français,Français,
settings_extra_language_german,,Deutsch,Deutsch,
settings_extra_language_italian,,Italiano,Italiano,
settings_extra_language_spanish,,Español,español,
settings_extra_language_turkish,,Türkçe,Turkçe,
settings_extra_language_portuguese,,Português,Portugali,
settings_extra_language_portuguese_brazil,,Português (Brasil),portugali (Brasilia),
settings_extra_language_spanish_latam,,Español (Latinoamérica),español (Latinoamérica),
settings_extra_language_japanese,,日本語,日本語,
settings_extra_language_korean,,한국어,한국어,
settings_extra_language_chinese_simplified,,中文（简体）,中文（简体）,
settings_extra_language_chinese_traditional,,中文（繁體）,中文（繁體）,
settings_extra_no_drive_backups,,No Google Drive backups were found.,Google Drive -varmuuskopioita ei löytynyt.,don't translate Google Drive
settings_extra_no_ha_backups,,No Home Assistant backups were found. Is the HKI 7 Cloud component installed?,Home Assistantin varmuuskopioita ei löytynyt. Onko HKI 7 Cloud -komponentti asennettu?,"don't translate HKI 7 Cloud, Home Assistant"
settings_extra_notifications_multi_home_required,,Required while multiple homes receive notifications. Manage each home under Connection.,"Pakollinen, kun useat kodit saavat ilmoituksia. Hallitse jokaista kotia Yhteys-kohdassa.",
settings_extra_notifications_persistent_connection,,Keeps a persistent connection to Home Assistant while the app is closed. This uses more battery.,"Säilyttää jatkuvan yhteyden Home Assistantiin, kun sovellus on suljettu. Tämä kuluttaa enemmän akkua.",don't translate Home Assistant
settings_extra_paypal_logo,,PayPal logo,PayPal logo,
settings_extra_policy_update_failed,,Could not update the policy.,Käytäntöä ei voitu päivittää.,
settings_extra_policy_needs_component_update,,Permissions saved. Update HKI 7 Cloud to also store the Visible and Invisible lists.,Käyttöoikeudet tallennettu. Päivitä HKI 7 Cloud tallentaaksesi myös Visible- ja Invisible-luettelot.,don't translate HKI 7 Cloud
settings_extra_policy_needs_component_update_room_follow,,Permissions saved. Update HKI 7 Cloud to also store the room following settings.,Käyttöoikeudet tallennettu. Päivitä HKI 7 Cloud tallentaaksesi myös seuraavat asetukset.,don't translate HKI 7 Cloud
settings_extra_policy_needs_component_update_events,,"Permissions saved, but this HKI 7 Cloud is too old to hide events from this person — they would see the whole timeline. Update it to apply the restriction.","Luvat tallennettu, mutta tämä HKI 7 Cloud on liian vanha piilottaakseen tapahtumia tältä henkilöltä – hän näkisi koko aikajanan. Päivitä se ottaaksesi rajoituksen käyttöön.",don't translate HKI 7 Cloud
settings_extra_tab_presence,,Presence,Läsnäolo,
settings_extra_tab_events,,Events,Tapahtumat,
settings_extra_events_title,,Event timeline,Tapahtuman aikajana,
settings_extra_events_description,,"Choose which entities the family sees recent activity for, in the Events tab of the notification drawer. Set once here rather than on each phone. This hides the timeline, not the entities — anyone signed in to Home Assistant can still read them there.","Valitse ilmoituspaneelin Tapahtumat-välilehdeltä, minkä entiteettien perhe näkee viimeaikaisen toiminnan. Aseta kerran tässä mieluummin kuin jokaisessa puhelimessa. Tämä piilottaa aikajanan, ei entiteettejä – jokainen Home Assistantiin kirjautunut voi silti lukea ne siellä.",don't translate Home Assistant
settings_extra_events_loading,,Loading the roster…,Ladataan listaa…,
settings_extra_events_unavailable,,Could not read the roster from HKI 7 Cloud.,HKI 7 Cloudin listaa ei voitu lukea.,don't translate HKI 7 Cloud
settings_extra_events_empty,,No entities are being tracked yet.,Yhtään entiteettiä ei vielä seurata.,
settings_extra_events_choose,,Choose entities,Valitse entiteetit,
settings_extra_events_edit,,Edit entities,Muokkaa kokonaisuuksia,
settings_extra_events_pick_title,,Entities to show events for,"Entiteetit, joiden tapahtumia näytetään",
settings_extra_events_save_failed,,Could not save the event roster.,Tapahtumalistaa ei voitu tallentaa.,
settings_extra_events_capped,,Saved %1$d entities and %2$d domains. The timeline roster is capped.,Tallennettu %1$d entiteettiä ja %2$d verkkotunnusta. Aikajanan lista on rajattu.,app fills in %1$d %2$d — keep them
settings_extra_events_whole_domain,,All %1$s (%2$d entities),Kaikki %1$s (%2$d entiteetit),app fills in %1$s %2$d — keep them
settings_extra_events_resolved_capped,,"This roster covers %2$d entities, but a timeline subscribes to at most %1$d. Remove a domain, or add entities by name instead.","Tämä luettelo kattaa %2$d entiteetin, mutta aikajanalla on enintään %1$d. Poista verkkotunnus tai lisää sen sijaan kokonaisuuksia nimen mukaan.",app fills in %2$d %1$d — keep them
settings_extra_events_per_person_title,,Who sees what,Kuka näkee mitä,
settings_extra_events_per_person_description,,Everyone sees the whole timeline unless you take something out of it for them.,"Kaikki näkevät koko aikajanan, ellet ota siitä jotain irti heidän puolestaan.",
settings_extra_events_sees_everything,,Sees the whole timeline,Näkee koko aikajanan,
settings_extra_events_hidden_count,,%1$d hidden,%1$d piilotettu,app fills in %1$d — keep them
settings_extra_events_manage,,Manage,Hallitse,
settings_extra_events_hidden_title,,Hide from this person,Piilota tältä henkilöltä,
settings_extra_events_notifications_hint,,"The Events tab in the notification drawer shows recent activity for the entities your family admin chose. It is set for the whole family in Family Sharing, not per device.","Ilmoituslaatikon Tapahtumat-välilehti näyttää perheen järjestelmänvalvojasi valitsemien kohteiden viimeaikaiset tapahtumat. Se on asetettu koko perheelle Family Sharingissa, ei laitekohtaisesti.",
settings_extra_events_open_family_sharing,,Open Family Sharing,Avaa Perhejako,
settings_extra_room_follow_title,,Room following,Huone perässä,
settings_extra_room_follow_description,,"Pick the room-presence sensor that tracks each person's phone, such as an ESPresense sensor. The app opens the room they are in and offers to follow them as they move.","Valitse huoneen läsnäolotunnistin, joka seuraa jokaisen henkilön puhelinta, kuten ESPresense-anturi. Sovellus avaa huoneen, jossa he ovat, ja tarjoaa mahdollisuuden seurata heitä heidän liikkuessaan.",
